ID,Ingredients,Cuisine
1803,"turmeric powder, Garam Masala, ginger, oil, cauliflower, cumin seeds, asafetida, garlic, green chillies, chilli powder, salt, mustard seeds",Indian
1804,"sea salt, canola oil, ground turmeric, key limes, asafetida, curry leaves, cayenne, fenugreek seeds, brown mustard seeds, fresh lime juice",Indian
1805,"cayenne pepper, fresh lemon juice, plain yogurt, haldi, bell pepper, Garam Masala, onion, ginger, paneer, garlic, jeera, salt, serrano pepper",Indian
1806,"cinnamon stick, lime juice, garlic cloves, red chillies, oil, cumin seeds, turmeric powder, cloves, pepper corns, small onion, ginger",Indian
1807,"salt, green peas, turmeric powder, cilantro, Garam Masala, medium tomatoes, water, cumin seeds, red chili powder, medium potatoes, kasuri methi, ginger, coriander powder, red onion, oil",Indian
1808,"chopped cilantro, ground cardamom, salt, Garam Masala, lime, olive oil, ground cinnamon, cream, ground coriander, green lentils, tomato paste, white rice, fresh ginger, garlic, yellow onion, salt, fenugreek, chili powder",Indian
1809,"tomato, coconut, oil, chana dal, red chillies, salt, curry leaves, black gram, mustard seeds, garlic cloves",Indian
1810,"chilli powder, cumin powder, chilli powder, ginger garlic paste, banana, onion, fenugreek seeds, tomato, oil, curry leaves, salt, salt, ginger garlic paste, mustard seeds, turmeric powder, tamarind extract, turmeric powder, oil, coriander powder, fennel seeds",Indian
1811,"cumin seeds, yoghurt, sugar, chilli flakes, dried mint, green chilli, salt, mint leaves, cucumber",Indian
1812,"urad dal, red chile powder, salt, vegetable oil, chat masala, sugar, salt, ginger, asafoetida, pomegranate, yogurt, coriander leaves, cumin seed, green chilies, black salt, green gram",Indian
1813,"cilantro, salt, red chili powder, medium potatoes, Garam Masala, amchur, cumin seeds, medium tomatoes, florets, red onion, cauliflower, ginger garlic paste, oil, coriander powder, turmeric powder, water",Indian
1814,"green chili, rice, cashews, water, cumin seeds, coconut oil, salt, curry leaves, coconut, coriander leaves, light coconut milk",Indian
1815,"turmeric powder, coconut oil, red chillies, black mustard seeds, asafetida, chana dal, salt, curry leaves, water",Indian
1816,"aubergines, Garam Masala, mustard oil, turmeric, potatoes, onion, salt, chilli, mustard seeds, tomatoes, ginger, cumin seeds, fresh coriander",Indian
1817,"ground coriander, salt, yogurt, fresh ginger, ground cumin, garam masala powder, cayenne, paprika, minced garlic, chicken",Indian
1818,"onion, cumin, salt, oil, coriander seeds, besan, chilli powder, yogurt, onion, small potato, oil, besan, salt, water, turmeric powder, cumin seeds, cumin seeds, turmeric powder, spinach, asafoetida, fenugreek seeds, green chilli",Indian
1819,"sea salt, Madras curry powder, chilies, black pepper, turmeric, flour, medium tomato, cumin, green chile, plain yogurt, cheddar cheese, garlic powder, scallions, mustard powder, ground coriander, fresh lemon juice, scallions, sea salt, Garam Masala, cucumber, black pepper",Indian
1820,"salt, cumin seeds, canola oil, asparagus, lite coconut milk, chicken tenders, fresh chile, onion, chopped fresh cilantro, garlic, fennel seeds, fresh ginger",Indian
1821,"green beans, turmeric, lite coconut milk, medium potatoes, chopped cilantro, ground coriander, cauliflower, vegetable oil, Garam Masala, chili peppers, medium carrots, frozen green peas, garlic, fresh ginger, onions",Indian
1822,"ground turmeric, coriander powder, bananas, oil, water, cumin seed, red chile powder, salt",Indian
1823,"turmeric powder, onion, curry leaves, fennel seeds, eggplant, mustard seeds, hot chili powder, coconut milk, green chilis, coriander leaves, tomato, fenugreek, coriander powder, coconut oil",Indian
1824,"turmeric, green beans, rice, mustard seeds, coconut milk, green chillies, coconut, onion, ground cumin, ground coriander, garlic cloves, ginger piece, curry leaves, pappadums, oil",Indian
1825,"minced garlic, Garam Masala, baking powder, yeast, salt, oil, cilantro, non dairy yogurt, fresh herbs, black sesame seeds, wheat, nutritional yeast, wheat flour, sugar syrup, cumin, vegan butter, hot water, vinegar, nigella seeds, garlic powder",Indian
1826,"ground paprika, fresh cilantro, ground ginger, boneless skinless chicken thighs, jalapeno pepper, whole milk yogurt, unsalted butter, pink salt, garlic, ground turmeric, fresh lemon juice, yellow onion, riced cauliflower, Garam Masala",Indian
1827,"urad dal, vegan butter, garlic cloves, turmeric, salt, Garam Masala, basmati rice, crushed tomatoes, granulated sugar, onion, fresh cilantro, ginger, ground cumin, extra firm tofu, vegetable broth, yogurt, serrano pepper, ground cardamom, pepper",Indian
1828,"cumin seeds, mustard seeds, salt, carrots, shredded coconut, peanut oil, asafoetida, curry leaves, onion, red chillies",Indian
1829,"water, garlic, basmati rice, butter, water, curry powder, onion, sea salt, sea salt, chopped cilantro, onion, red lentils, jalapeno pepper, garlic",Indian
1830,"curry powder, coconut milk, cooked white rice, boneless skinless chicken breasts, Garam Masala, greek yogurt, sweet onion, fresh cilantro, tumeric, Thai red curry paste, freshly grated ginger, garlic cloves, tomato paste, unsalted butter, kosher salt, heavy cream, cumin, chili powder",Indian
1831,"coriander seeds, cardamom, onions, cumin seeds, cinnamon, oil, black peppercorns, turmeric powder, tomatoes, potatoes, curd, salt, red chillies, garlic paste",Indian
1832,"tomato sauce, vegetable oil, lime, tomato paste, frozen peas, bay leaf, boneless chicken thighs, cream, onion, cilantro leaves, kosher salt, chili powder, butter, freshly ground black pepper, Garam Masala, ground ginger",Indian
1833,"ghee, slices of lime, fresh ginger root, black mustard seeds, quinoa, water, asafoetida, salt, mung dal, beet, turmeric",Indian
1834,"milk, cardamom powder, white granulated sugar, saffron strands, mangoes",Indian
1835,"lime juice, chopped onion, cardamom, peanut butter, sugar, garlic, red bell pepper, turmeric, cayenne, ginger, water, cinnamon, sliced carrots, ground coriander, non dairy milk, chopped cilantro, lentils, salt, summer squash, chickpeas, oil, ground cumin, pepper flakes",Indian
1836,"fresh coriander, unsalted butter, turmeric, garlic, long grain rice, chilli flakes, onion, salt, chicken stock, butter, ground coriander, red chilli, cumin seeds, cumin, chopped tomatoes, small onion, cloves, vegetable oil, vegetable oil, coriander, boiling water, bay leaves, Garam Masala, red bell pepper, turmeric, cardamom pods, fresh coriander, cumin, Garam Masala, minced ginger, tomato puree, turmeric, green bell pepper, chicken breast, green chilli",Indian
1837,"soy yogurt, soy yogurt, lemon juice, Garam Masala, crushed tomatoes, cumin, turmeric, neutral oil, chili powder, salt, paprika, olive oil, extra firm tofu, oil, chopped cilantro",Indian
1838,"sugar, garam masala powder, chilli powder, sugar, papaya, garlic paste, salt, salt, mustard oil, turmeric powder, ginger paste, mutton, cumin powder, green chilies, yogurt, onion",Indian
1839,"grated coconut, cumin seeds, oil, tomato, fennel seeds, salt, cooking oil, shallots, dry red chilies, water, oil, cashew, water, curry leaves, coriander seeds",Indian
1840,"cumin, cauliflower, garlic, red potatoes, onions, curry powder, yogurt, turmeric, diced tomatoes",Indian
1841,"sprouts, mint leaves, vegetable oil, green chili pepper, red pepper flakes, cucumbers, flaked coconut, cilantro leaves, panch phoran, lemon peel",Indian
1842,"coriander leaves, green chillies, curry leaves, oil, oil, besan (flour), mustard seeds, salt, turmeric powder, buttermilk, sesame seeds, water, coconut, asafoetida",Indian
1843,"water, ground coriander, fresh cilantro, olive oil, onion, cumin seed, creme fraiche, Garam Masala, mushrooms, garlic, tomato sauce, jalapenos, fresh ginger",Indian
1844,"green pepper, spice mix, methi, paprika, cherry tomatoes, chili powder, base, oil, kosher salt, green chilies, cooked chicken, tomato paste, cilantro stems, chopped onion, garlic, tandoori masala",Indian
1845,"turmeric, golden raisins, cracked pepper, pistachios, coriander seeds, vegetable oil, salt, water, brown mustard seeds, saffron threads, basmati rice",Indian
1846,"coriander seeds, toor dal, chana dal, black peppercorns, cumin seeds, curry leaves, turmeric powder, red chillies",Indian
1847,"cumin, coriander, chile powder, fresh chilies, chinese eggplants, garlic, Garam Masala, turmeric, tomatoes, onions, coriander leaves, ginger, cumin, coconut oil, salt",Indian
1848,"mustard oil, turmeric, salt, cumin seeds, mustard seeds, garam masala, chilli, runner beans",Indian
1849,"greek yogurt, minced ginger, chicken legs, lime juice, salt, cayenne pepper, Garam Masala, oil, lime, turmeric powder, red coloring, oil, minced garlic",Indian
1850,"vegetable oil, garlic cloves, lemon, flour, chilli powder, ginger, Greek yoghurt, garam masala, lemon juice, fresh coriander, fresh coriander, salt, cumin seeds, salmon, green chilli",Indian
1851,"red chili powder, medium tomatoes, pita, cauliflower florets, fennel seeds, garlic, lime wedges, fresh cilantro, salt, fresh ginger, basmati rice, olive oil, cumin seeds, onion, ground cumin, freshly ground black pepper, heavy cream, ground coriander, canned chopped tomatoes, ground turmeric, green chili, medium potato",Indian
1852,"tomato, cloves, coriander powder, water, salt, white button mushrooms, onion, turmeric powder, Garam Masala, mustard seeds, chillies, chilli powder, ginger, coconut, coconut milk, curry leaves, coconut oil",Indian
1853,"dried red chile peppers, oil, salt, vinegar, dry mustard, cloves, sugar, tomato paste, onion, ground cinnamon, chicken, garlic cloves, fresh ginger, paprika powder, ground cumin",Indian
1854,"turmeric, salt, orange bell pepper, boneless skinless chicken breasts, garlic, coconut oil, scallions, freshly ground pepper, Garam Masala, freshly ground pepper, cumin seeds, salt, coconut cream, ginger",Indian
1855,"baby spinach, mustard seeds, tomatoes, salt, ginger, cumin seeds, asafoetida, garlic cloves, garam masala, mustard oil, chillies, potatoes",Indian
1856,"unsalted butter, paprika, tomatoes, garlic, jalapeños, steamed rice, salt, pepper, lemon juice, ginger, tomato paste, salt, Garam Masala, plain yogurt, ginger, cilantro, Garam Masala, garlic, water, skinless chicken breast, heavy cream",Indian
1857,"ginger, cashews, chili powder, cinnamon, salt, chili powder, black pepper, fresh chopped cilantro, curry sauce, freshly ground black pepper, ghee, ground coriander seed, ghee, coconut milk, Garam Masala, green cardamoms, Garnish:, golden raisins, whole milk yogurt, cilantro, heavy cream, cumin powder, cashew, sugar, garlic paste, ginger paste, water, turmeric powder, chicken breasts, coriander powder, pre cooked chicken, rose water, lemon",Indian
1858,"brown sugar, cumin, cayenne pepper, chili peppers, apricots, salt, raisins, fresh ginger, butter, cinnamon stick",Indian
1859,"greek yogurt, fresh mint, coriander seeds, fennel seeds, paneer, cucumber, sweet potato, coconut oil, red cabbage, gluten free flour, cumin seeds, fresh coriander, chilli flakes",Indian
1860,"whole black peppercorns, curry leaves, oil, cumin seeds, chilies, coriander seeds, urad dal, methi, channa dal, mustard seeds",Indian
1861,"serrano pepper, crushed tomatoes, salt, coconut milk, pepper, coconut sugar, ginger, cilantro, onion, Garam Masala, olive oil, vegetable broth, red lentils, tomato paste, garlic cloves",Indian
1862,"water, garam masala, paneer, tomato, cumin, milk, green chillies, cream, sugar, oil, chilli powder, turmeric, ginger, salt",Indian
1863,"minced ginger, chopped carrots, curry seasoning, cumin seed, sea salt, turmeric, red lentils, vegetable broth, coriander, black pepper, diced onion, ground cumin, chili powder, yellow split peas, garlic cloves, maple syrup, diced tomatoes, apple cider vinegar",Indian
1864,"cardamom, onion, tomato, coriander leaves, spinach, red chili powder, ginger, bay leaf, coriander powder, chickpeas, cloves, salt, green chili, cinnamon, masala, garlic cloves",Indian
1865,"turmeric powder, curry leaves, yogurt, green chilli, banana, water, onion, cumin, mustard, coconut oil, salt, coconut, garlic, onion",Indian
1866,"Garam Masala, onion, salt, serrano pepper, jeera, chicken, haldi, plain yogurt, cayenne pepper, bell pepper, ginger, garlic, fresh lemon juice",Indian
1867,"ground cardamom, ground cinnamon, ground cumin, sea salt, ginger, tomato paste, vegetable stock, ground coriander, cayenne pepper, ground turmeric, red lentils, marinara sauce, garlic, white onion",Indian
1868,"tandoori masala, coriander, chopped tomatoes, curds, crudités, sugar, salt",Indian
1869,"garlic cloves, canola oil, black pepper, salt, cayenne pepper, shrimp, ground cumin, cardamom pods, homemade chicken stock, ground turmeric, chopped fresh cilantro, basmati rice, fresh lemon juice",Indian
1870,"lime juice, Garam Masala, yogurt, chicken legs, ground ginger, fine salt, smoked paprika, garlic cloves, light olive oil, chili powder, ground cumin",Indian
1871,"coriander leaves, water, red chilly powder, onion, tomato sauce, cream, garlic paste, kasuri methi",Indian
1872,"minced garlic, plain yogurt, diced tomatoes, fresh cilantro, melted butter, garlic, cayenne pepper, ginger garlic paste, jalapeno pepper, boneless, skinless chicken breasts, tomato paste, Garam Masala, water, olive oil, kosher salt, butter, paprika, kosher salt, heavy cream, minced onion, ginger, freshly ground black pepper, Garam Masala, pizza dough",Indian
1873,"avocado, oil, cumin powder, chopped cilantro, chili powder, salt, Garam Masala, lime juice, clove",Indian
1874,"cumin seeds, green chile, mashed potatoes, coriander seeds, lemon juice, kosher salt, chopped cilantro, paprika, olive oil, turmeric, ginger, cayenne",Indian
1875,"sugar, mustard seeds, curry leaves, coconut milk, onion, turmeric powder, turmeric powder, coconut milk, cardamom pods, sugar, pineapple, oil, green chilli, cardamom pods, onion, mustard seeds, pineapple, green chilli, curry leaves, oil",Indian
1876,"red onion, curry leaves, Roma tomatoes, red chillies, red chillies, salt, black mustard seeds, coconut oil",Indian
1877,"red chili powder, masala, green chilies, onion, potatoes, cumin seeds, turmeric powder, oil, kabuli chana, tomatoes, ginger, salt, mango",Indian
