ID,Ingredients,Cuisine
2592,"celery, dried thyme, extra virgin olive oil, salt, fresh rosemary, plum tomatoes, chicken stock, carrots, spring greens, cannellini beans, freshly ground black pepper, onion, garlic cloves, lardons, spaghetti, tomato purée, Parmesan",Italian
2593,"strawberry preserves, egg yolks, vanilla extract, sugar, strawberries, milk",Italian
2594,"shredded mozzarella cheese, shredded Parmesan cheese, gnocchi, italian seasoning, pepperoni slices, marinara sauce",Italian
2595,"black pepper, tomato paste, dried oregano, sugar, small yellow onion, grated mozzarella cheese, tomato sauce, diced tomatoes, dried basil, salt, grated Parmesan cheese, lean ground beef, cream cheese, Italian seasoning, lasagna noodles, garlic",Italian
2596,"olive oil, salt, seafood stock, black pepper, sugar, panko, butter, Parmesan cheese, garlic, lemon juice, red pepper flakes, fresh parsley, dry vermouth, oregano, angel hair pasta, shrimp",Italian
2597,"kosher salt, fresh mozzarella cheese, unsalted almonds, parmigiano reggiano cheese, extra-virgin olive oil, cherry tomatoes, orecchiette pasta, basil leaves",Italian
2598,"salt, half and half, taleggio cheese, prosciutto, large eggs, pepper, large tomato, extra virgin olive oil, Parmesan cheese",Italian
2599,"toasted pine nuts, tuna, baby spinach, sun dried tomatoes, red onion, fresh basil leaves, crumbled feta cheese, orzo pasta",Italian
2600,"salt, all purpose flour, basil pesto, whole milk ricotta cheese, olive oil, marinara sauce, grated Parmesan, filtered water",Italian
2601,"minced garlic, DeLallo Extra Virgin Olive Oil, oregano, red wine vinegar, fine sea salt, sour cream, mayo, ground black pepper",Italian
2602,"Parmesan, dry white wine, garlic, salt, onion, Tuscan kale, walnuts, pepper, arborio rice, olive oil",Italian
2603,"salt, warm water, semolina flour, water, all purpose flour, active dry yeast, olive oil, sugar",Italian
2604,"salt, pasta, basil, garlic cloves, sauce, grated Parmesan cheese, flat-leaf parsley, ground black pepper, sugar, extra-virgin olive oil, pasta, red pepper flakes, basil leaves, extra-virgin olive oil, yellow onion, salt, garlic cloves, whole peeled tomatoes",Italian
2605,"chopped fresh basil, shredded Parmesan cheese, red pepper flakes, unsweetened almond milk, sea salt, pancetta, tomato sauce, fresh tomato, red onion, minced garlic, oregano, large cage free eggs, fresh oregano",Italian
2606,"olive oil, salt, sun-dried tomatoes, Parmesan cheese, vegetable stock, arborio rice, fresh spinach, lemon, sweet onion, garlic, marinated artichoke hearts, pepper",Italian
2607,"sugar, espresso coffee, ladyfingers, heavy whipping cream, vanilla extract, water, mascarpone cheese, cocoa powder, sugar",Italian
2608,"sugar, italian seasoning, tomato, warm water, all-purpose flour, active dry yeast, salt, olive oil",Italian
2609,"walnuts, extra-virgin olive oil, cheese, lemon juice, sea salt, Italian parsley leaves, garlic",Italian
2610,"tomato sauce, salt, all purpose flour, grated nutmeg, ground white pepper, russet potatoes, eggs",Italian
2611,"fresh rosemary, kosher salt, dried oregano, medium onion, extra virgin olive oil, shredded mozzarella cheese, pizza dough, tomato paste, Parmigiano Reggiano, freshly ground black pepper, lean ground beef, garlic, Italian parsley",Italian
2612,"mozzarella, extra large egg, grated Parmesan, fresh basil leaves, yellow onion, lasagna noodles, garlic cloves, dried basil, tomato paste, ground turkey, crushed tomatoes, olive oil, ricotta cheese, fresh flat leaf parsley, salt, freshly ground black pepper, goat cheese",Italian
2613,"red chili flakes, pepper, garlic, extra virgin olive oil, spanish chorizo, sugar, salt, dried oregano, stewed tomatoes",Italian
2614,"ground nutmeg, plum tomatoes, freshly ground pepper, olive oil, salt, celery, whole milk, dry white wine, pasta, lean ground beef, butter, large carrots, yellow onion",Italian
2615,"french bread, smoked ham, medium tomatoes, provolone cheese, romaine lettuce, basil pesto, mayonnaise, sliced salami",Italian
2616,"fresh minced garlic, fresh green beans, salt, black pepper, chicken broth, fresh rosemary, olive oil, stewed tomatoes, butter, fresh oregano, onion, fresh basil",Italian
2617,"pecorino romano cheese, guanciale, pasta, extra-virgin olive oil, cracked black pepper",Italian
2618,"clams, well scrub, lemon juice, garlic, scallops, mussels, chicken broth, sliced mushrooms, lobster, spaghetti, Ragu® Robusto!® Pasta Sauce, onions, vegetable oil",Italian
2619,"spicy sausages, crushed tomatoes, part skim ricotta, kosher salt, pepper, Parmesan cheese, yellow onion, mozzarella, olive oil, lasagna noodles",Italian
2620,"mascarpone cheese, pure vanilla extract, bittersweet chocolate, crisp, chocolate liqueur, heavy cream, brewed espresso, sugar",Italian
2621,"dark chocolate, ladyfingers, espresso, egg whites, egg yolks, sugar, coffee liqueur, cocoa powder, mascarpone",Italian
2622,"butter, Pillsbury Refrigerated Crescent Dinner Rolls, grated Parmesan cheese, shredded mozzarella cheese, meatballs, marinara sauce",Italian
2623,"red pepper flakes, garlic scapes, whole wheat flour, extra virgin olive oil, dry active yeast, grated Parmesan cheese, water, kosher salt, flaky sea salt, all purpose flour, radishes",Italian
2624,"red bell pepper, rice, basil, garlic clove, chicken broth, oregano, fresh parsley, cream of chicken soup, Italian blend shredded cheese, chicken, black pepper",Italian
2625,"egg yolk, lemon, safflower oil, strawberry preserves, milk, sugar, egg yolk, salt, egg, flour, vanilla extract, baking powder",Italian
2626,"pepper, sage leaves, extra virgin olive oil, garlic clove, salt, cannellini beans, tomato puree",Italian
2627,"red pepper flakes, ground black pepper, pecorino cheese, extra virgin olive oil, salt, baby spinach, garlic cloves, spaghetti, herb seasoning",Italian
2628,"garlic, salt, mozzarella, basil, black pepper, extra virgin olive oil, gnocchi, Italian tomatoes, Parmesan cheese",Italian
2629,"grated Parmesan cheese, arborio, tomato sauce, Red Gold diced tomatoes, garlic, onion, butter",Italian
2630,"rosemary, whole milk, mozzarella, onion, pork mince, red wine, olive oil, freshly ground black pepper, grated nutmeg, onion, garlic cloves, butter, grated Parmesan, celery sticks, butter, pasta, salt, bay leaves, beef stock, tomatoes, carrots, plain flour, beef mince, freshly ground black pepper",Italian
2631,"savoy cabbage, flat leaf parsley, minestrone, bacon, onions, grated Parmesan cheese, carrots, tomato paste, baby kale, chicken breasts, olive oil, diced tomatoes in juice, fresh green beans, pepper, zucchini, small pasta, celery, butter, fresh oregano leaves, frozen peas, homemade chicken broth, cannellini beans, salt, garlic cloves, fresh thyme leaves",Italian
2632,"shredded mozzarella cheese, tomato pasta sauce, olive oil, fresh spinach leaves, oven ready lasagna noodles, garlic paste, ground Italian sausage, red wine, ricotta cheese, parsley",Italian
2633,"active dry yeast, grated Parmesan cheese, mozzarella cheese, dough, anchovy filets, fresh basil, marinara sauce, freshly ground black pepper, olive oil, all purpose flour, olive oil, lukewarm water, salt",Italian
2634,"garlic, fresh basil, oregano, grated Parmesan cheese, salt, Italian sausages, short pasta, pepper flakes, cherry tomatoes, olive oil, thyme",Italian
2635,"freshly ground pepper, sliced salami, kosher salt, flank steak, chopped parsley, provolone cheese, fat, garlic",Italian
2636,"tomato basil soup, baby spinach, cannellini, sweet corn, water, green beans, petite diced tomatoes, pasta",Italian
2637,"salt, low sodium broth, chili pepper flakes, Italian seasoning, yellow onion, sage, minced garlic, pasta, olive oil, black pepper, dried basil, butternut squash, pecorino cheese",Italian
2638,"dry white wine, capers, dried oregano, lemons, butter, olive oil, sugar, black pepper, garlic, low sodium chicken stock, chicken breasts halved, flour, salt, flat leaf parsley, shallots",Italian
2639,"sugar, basil, extra virgin olive oil, black pepper, paprika, thyme, clove, sea salt, oregano",Italian
2640,"extra-virgin olive oil, grated Parmesan cheese, large garlic clove, pine nuts, fresh basil leaves",Italian
2641,"salt, pepper, olive oil, garlic cloves, Parmesan, spaghetti, fresh basil, cherry tomatoes, dried oregano",Italian
2642,"olive oil, roast beef, provolone cheese, sliced mushrooms, marinara sauce, sandwich bread",Italian
2643,"salmon fillet, butter, freshly ground black pepper, onion, lemon, fish stock, risotto rice, baby spinach leaves, flat leaf parsley, white wine, grated Parmesan, salt, pesto sauce, olive oil",Italian
2644,"spinach, diced tomatoes, cheese ravioli, ground pork sausage, sugar, beef broth, garlic, onion, half and half, basil, Bertolli Tomato & Basil Sauce",Italian
2645,"italian sausage, onion, olive oil, fresh sage, ground beef, fresh rosemary, garlic cloves, carrot, celery stalk, red wine, crushed tomatoes, salt and ground black pepper",Italian
2646,"balsamic vinegar, salt and ground black pepper, garlic, kale, olive oil",Italian
2647,"ricotta cheese, oven-ready lasagna noodles, fresh basil, egg, marinara sauce, olive oil, Parmesan, mozzarella cheese, yellow onion, zucchini, eggplant, garlic",Italian
2648,"onion, italian seasoning, shredded Parmesan cheese, mushrooms, salt, garlic, hamburger, petite diced tomatoes, ricotta cheese, spaghetti sauce, dried parsley, mozzarella cheese, lasagna noodles, milk, egg",Italian
2649,"olive oil, fennel seeds, crushed tomatoes, prosciutto, eggs, dried oregano, fresh flat leaf parsley, fresh basil leaves, pork shoulder, grated Parmesan cheese, kosher salt, white bread, red pepper flakes, ricotta cheese, sweet italian sausage",Italian
2650,"whipping cream, cocoa powder, vanilla extract, lady fingers, mascarpone, granulated sugar, coffee liquor, espresso",Italian
2651,"chicken broth, garlic, tortellini, pasta sauce, red pepper flakes, Italian seasoning, grated Parmesan cheese, smoked sausage",Italian
2652,"cherry tomatoes, balsamic vinegar, cannellini beans, freshly ground black pepper, kosher salt, minced garlic, boneless skinless chicken breasts, red pepper flakes, pesto, Italian seasoning, zucchini, fresh basil, grated Parmesan cheese",Italian
2653,"lemon zest, extra virgin olive oil, salt, fennel seeds, red pepper flakes, pepper, Parmesan cheese, garlic, breadcrumbs, butter, french bread, spaghetti",Italian
2654,"dried oregano leaves, fresh parsley, grated Parmesan cheese, salt, butter, dry bread crumbs, part skim ricotta cheese, garlic powder, crusty bread, shredded mozzarella cheese, onion, garlic, egg, tomato sauce, diced tomatoes, chopped parsley, pasta shells, dried basil leaves, garlic",Italian
2655,"fresh ground black pepper, grated Parmesan cheese, egg, dried oregano, pasta sauce, chopped fresh parsley, salt, garlic powder, milk, ground beef, dry bread crumbs",Italian
2656,"fresh basil, grated Parmesan cheese, olive oil, ground black pepper, spaghetti, salt, lemon juice, lemon zest, cherry tomatoes",Italian
2657,"garlic, sea salt, fresh basil, extra virgin olive oil, tomatoes, toast",Italian
2658,"roasted red bell peppers, fresh basil leaves, garlic, Parmesan cheese, half-and-half, cheese tortellini, paprika, olive oil, baby spinach, mozzarella cheese, salt",Italian
2659,"red pepper flakes, bread flour, whole peeled tomatoes, sugar, instant yeast, dried basil, garlic cloves, dried oregano, ice water, semolina flour, vegetable oil, kosher salt, mozzarella",Italian
2660,"pasta sauce, dried parsley, italian seasoning, part skim ricotta cheese, onion, mozzarella cheese, Parmesan cheese, no boil lasagna noodles, vegetables, onion powder, minced garlic, olive oil",Italian
2661,"freshly grated Parmesan, spaghetti, butter oil, juices, capers, black olives, salt, fresh basil leaves, yellow onion, canned tomatoes, fresh flat leaf parsley",Italian
2662,"salt, pepper, onion, pancetta, Parmesan cheese, boiling potatoes, olive oil, Parmesan, pasta, parsley, celery, tomatoes",Italian
2663,"pizza crust, shredded Parmesan cheese, ricotta cheese, blackberries, basil leaves, olive oil, shredded mozzarella cheese",Italian
2664,"large garlic clove, red wine vinegar, freshly ground black pepper, cherry tomatoes, kalamata olives, olive oil, sun-dried tomatoes in oil, fresh mozzarella, shredded Parmesan cheese, pasta, sun-dried tomatoes in oil, fresh basil leaves, kosher salt, capers, olive oil, capers, toasted pine nuts, kosher salt",Italian
2665,"brandy, white sugar, brewed espresso, ladyfingers, eggs, mascarpone cheese, unsweetened cocoa powder, white sugar",Italian
2666,"pasta, spaghetti, parmigiano reggiano cheese, mac and cheese, pesto, fettuccine, pasta, pasta, heavy cream, vegetable, extra virgin olive oil, pasta, black pepper, pecorino romano cheese, pasta, kosher salt, tortellini",Italian
2667,"Roma tomatoes, red onion, grated Parmesan cheese, salad, pepperoncini, croutons, Italian dressing",Italian
2668,"Parmigiano Reggiano, olive oil, salt, garlic, eggs, chopped parsley, chicken cutlets, pepper, Italian style breadcrumbs",Italian
2669,"pitted kalamata olives, provolone cheese, balsamic vinegar, ciabatta bread, sliced salami, lettuce",Italian
2670,"extra virgin olive oil, fennel bulb, pizza sauce, red chiles, pecorino romano, red pepper flakes, flaky sea salt, soppressata, pizza dough, shredded mozzarella cheese, fennel fronds",Italian
2671,"salt, Parmesan cheese, spaghetti, pepper flakes, cherry tomatoes, olive oil, Parmesan cheese, fresh basil leaves, oregano",Italian
2672,"steak, Parmesan, basil pesto, Parmesan, fresh basil, rosemary, onions, pancetta, olive oil, cream sauce, garlic, fresh gnocchi, salt",Italian
2673,"salami, fresh basil, ham, sandwich, pepperoni, fresh mozzarella, pesto, tomato",Italian
2674,"pepper, tomato sauce, cheese, flour, olive oil, bread crumbs, fresh basil, salt, eggplant, eggs, provolone cheese",Italian
2675,"eggs, bread crumbs, cheese, eggplant, flour, olive oil, fresh basil, salt, pepper, provolone cheese, tomato sauce",Italian
2676,"semolina flour, yeast, olive oil, water, wheat flour, malt extract, salt",Italian
2677,"focaccia, roasted red bell peppers, prosciutto, salami, arugula, Parmesan, Fontina cheese",Italian
2678,"bell peppers, boneless, skinless chicken breasts, italian seasonings, pepper, marinara sauce, salt",Italian
2679,"extra-virgin olive oil, white wine, unsalted butter, chicken stock, capers, ground black pepper, all-purpose flour, minced garlic, boneless chicken breasts, fresh parsley, fresh lemon juice, sea salt",Italian
