ID,Ingredients,Cuisine
1070,"brown rice, butternut squash, red bell peppers, crushed red pepper flakes, red curry paste, frozen peas, minced garlic, brown sugar, onion, low sodium chicken stock, fish sauce, light coconut milk, green bell peppers, fresh ginger, lime juice, peanut butter creamy, chopped fresh cilantro, boneless skinless chicken breast",Thai
1071,"ground cloves, ground coriander, ground black pepper, coconut milk, cooked rice, canola oil, fresh ginger, fresh basil leaves, jalapeño peppers, cayenne, turmeric, onion, salt, cinnamon, garlic, cumin, ground cardamom, skinless boneless chicken thighs, lime juice",Thai
1072,"white pepper, garlic, mung bean sprouts, garlic chives, tamarind paste, pad thai noodles, fish sauce, roasted peanuts, extra firm tofu, shrimp, chinese turnip, sugar, medium eggs, water, cilantro leaves, shallot, oil",Thai
1073,"lemongrass, brown sugar, galangal, fresh lime juice, kaffir lime leaves, red onion, chicken stock, coconut milk, chili oil, large shrimp, mushrooms, tomatoes, cilantro, Thai fish sauce",Thai
1074,"cooked white rice, garlic, ginger, red bell pepper, oyster sauce, canola, granulated sugar, fish sauce, boneless, skinless chicken breast, scallions, onion",Thai
1075,"herbs, sugar, fresh mint leaves, shallot, garlic, chillies, limes, boneless chicken, peanut oil, cress, lemon grass, galanga, cabbage, cucumber, vegetables, green beans, fish sauce, green onions, rice",Thai
1076,"red bell pepper, chicken breast, cloves, oil, broccoli, Thai red curry paste, fish sauce, onion, coconut milk, salt, sugar, leaves, carrot, lemon juice",Thai
1077,"lime, basmati rice, coconut milk, ground turkey, garlic, red curry paste, cilantro leaves, scallions, canola oil, brown sugar, red bell pepper, fish sauce",Thai
1078,"spring onions, thai basil, green curry paste, red curry paste, garlic, lemongrass, coconut oil, vegetable broth, fresh cilantro, coconut milk, fresh basil, red bell pepper, spring onion, fresh ginger, lime leaves, noodles",Thai
1079,"rice, coconut milk, fish sauce, zucchinni, coconut oil, kosher salt, lime, boneless, skinless chicken breasts, green curry paste, large carrots, onion, kosher salt, Yukon gold potatoes, fresh ginger, fresh basil",Thai
1080,"tomatoes, curry paste, coconut milk, lemongrass, jasmine rice, fresh cilantro, lime leaves, shrimp",Thai
1081,"baby spinach leaves, coconut oil, filtered water, coconut milk, thai green curry paste, green onion, fresh ginger, fine sea salt, garlic cloves",Thai
1082,"yellow bell pepper, cilantro, chickpeas, curry paste, salt, rice noodles, lime wedges, coconut milk, carrot, fresh ginger, shiitake mushrooms, coconut oil, vegetables",Thai
1083,"peanut oil, thai basil leaves, curry paste, coconut milk, fire roasted diced tomatoes, cooked rice, medium shrimp, lime juice, brown sugar, red onion",Thai
1084,"chicken pieces, lime wedges, cooked rice, carrots, garlic, oil, fresh herbs, coconut milk, potatoes, green chilis, kosher salt, curry, fish sauce, curry paste, spinach, ground coriander, ground cumin, black pepper",Thai
1085,"garlic, kaffir lime leaves, red curry paste, soy sauce, jasmine rice, red pepper, peanut oil, rotisserie chicken, lime wedges, green chili, green beans, thai basil leaves, fresh ginger, fish sauce, onion",Thai
1086,"green curry paste, onion, chopped cilantro, yellow curry powder, lime, carrot, peanut butter, salt, vegetable stock, fish sauce, garlic, broccoli florets, coconut oil, coconut milk, soy sauce, shrimp, fresh ginger",Thai
1087,"coconut milk, fresh ginger, red curry paste, lime, fresh ginger, cilantro, cashew butter, gluten free tamari, coconut oil, cilantro, salt, pumpkin puree, shredded zucchini, Thai sweet chili sauce, ground chicken breast",Thai
1088,"coconut milk, salt, green bell pepper, green onion, brown sugar, red bell pepper, chili flakes, paprika, ginger paste, shrimp, vegetable oil, fish sauce, onion, lemon, Thai red curry paste, fresh cilantro, cloves, yellow bell pepper",Thai
1089,"turmeric, red onion, lime juice, peanut butter, fish sauce, boneless, skinless chicken thighs, cracked pepper, garlic, sea salt, ginger, mayonnaise, coconut milk, spanish paprika, coconut oil, small onion, brown sugar, English cucumber, ginger, soy sauce, garlic, lime juice, pepper, soy sauce",Thai
1090,"lime, spring onions, cabbage, ground beef, chillies, Thai fish sauce, chopped fresh cilantro, vegetable oil",Thai
1091,"Thai eggplant, fish sauce, Truvia, Thai chili, lemongrass stalk, pomelo, lime juice, cooked shrimp",Thai
1092,"thai chile, fresh lime juice, lemongrass, chicken stock, skinless boneless chicken breast, peeled fresh ginger, Thai fish sauce, lime rind, light coconut milk, chopped fresh cilantro",Thai
1093,"rice vermicelli, mint, red chili peppers, peanuts, carrots, palm sugar, lime, Thai fish sauce, shallots",Thai
1094,"sauce, chili garlic sauce, garlic, sesame oil, cilantro, shredded carrot, rice noodles, lime wedges, red chilies, coconut aminos, coconut sugar, fish sauce, extra firm tofu, Sriracha sauce, coconut aminos, bean sprouts, bean sprouts, green onions, roasted salted peanuts, peanut sauce, lime juice",Thai
1095,"jasmine rice, pepper, ground chicken, soy sauce, sugar, garlic, green onions, honey, thai basil leaves, sriracha, shallots, salt, fish sauce, red bell peppers",Thai
1096,"Thai red curry paste, salt, coconut milk, ground beef, Thai red curry paste, lime juice, sesame oil, soy sauce, ginger, garlic, lime juice, fish sauce, brown sugar, fish sauce, brown sugar, worcestershire sauce",Thai
1097,"salt, ground coriander, water chestnuts, shallot, coriander leaves, ground black pepper, kaffir lime leaves, green chillies, bamboo shoots, green pepper, lime, lemongrass stalk, lemon grass, ginger, ground cumin, coconut milk, lime, vegetable oil, chicken stock, soft brown sugar, kaffir lime leaves, fish sauce, chicken breasts, fish sauce, olive oil, garlic cloves, fresh coriander",Thai
1098,"red curry paste, shallots, full fat coconut milk, thai basil, lime, lemongrass, pumpkin, fish sauce, fresh ginger, chicken breasts, coconut oil, garlic",Thai
1099,"onion, red curry paste, rice noodles, green onions, lime wedges, chopped cilantro, chicken stock, fish sauce, garlic, chicken breasts, frozen peas, coconut milk, red bell pepper, brown sugar, cilantro, red chili, lime zested, salt, red chili, minced ginger",Thai
1100,"zucchini, lime juice, chicken, red chilies, onion, coconut milk, scallions, Thai basil, garlic, red curry paste, chicken stock, olive oil, fish sauce, ginger",Thai
1101,"lime juice, small onion, palm sugar, fish sauce, cucumber, red chilli, fish sauce, mint leaves, ground black pepper, vegetable oil, small tomatoes, palm sugar, spring onion, beef rib eye steaks, steamed rice",Thai
1102,"coconut milk, ground flax seeds, chickpeas, apple cider vinegar, red chili, sunflower seeds, mushrooms, green curry paste, medium onion, raw cashews, tamari, olive oil, garlic, salt, lime slices, grated carrot, thai basil leaves, fresh ginger, oat flour, fresh cilantro, black pepper",Thai
1103,"coconut milk, wide rice noodles, panang curry paste, minced shallots, sugar, minced garlic, chicken breast, reduced sodium soy sauce, cilantro leaves, vegetable oil, thai basil, vietnamese fish sauce, lime juice, lime, sliced green onions",Thai
1104,"cornstarch, red bell pepper, lime, chili sauce, garlic, onion, fish sauce, fresh cilantro, fresh ginger, honey, peanut oil, soy sauce, peanuts, rice vinegar, peach slices, lemongrass, salt, boneless skinless chicken breasts",Thai
1105,"cornstarch, chilies, vegetable oil, boneless skinless chicken breast halves, green onions, red bell pepper, jasmine rice, asian fish sauce, chicken stock, firmly packed light brown sugar, garlic cloves, fresh basil leaves",Thai
1106,"water, galangal, red chilies, shrimp, white button mushrooms, skinless chicken breast, kaffir lime leaves, fish sauce, coconut milk, lemongrass, chicken broth, Thai roasted chili paste, lime",Thai
1107,"large egg yolks, granulated sugar, salt, whole milk, white bread, pandan leaves, coconut milk, cornstarch",Thai
1108,"chickpeas, shallots, canola oil, fire roasted tomatoes, fresh cilantro, salt, Thai red curry paste, water, shallots, full fat coconut milk, coconut milk, fresh ginger",Thai
1109,"boneless skinless chicken breast, lemongrass stalk, honey, yellow onion, steamed rice, garlic, peanuts, fish sauce, fresh ginger, fresh basil, full fat coconut milk, broccoli rabe, pomegranate, Thai red curry paste",Thai
1110,"sweet soy sauce, fish sauce, shallots, garlic, sugar, jalapeno peppers, cornstarch, sesame oil, pepper sauce, fish sauce, red jalapeno peppers, beef",Thai
1111,"garlic, bone-in chicken breast halves, lemon grass, base, fish sauce, chopped tomatoes, long grain white rice, spring onions, water, kaffir lime leaves, leaves, mushrooms, red chile peppers",Thai
1112,"crushed red pepper, rice noodles, carrot, chicken breast, peanuts, olive oil, lime, brown sugar, soy sauce, bean sprouts, rice vinegar, garlic",Thai
1113,"minced garlic, chinese chives, rice noodles, shrimp, tofu, shallot, turnip, bean sprouts, ground pepper, banana flower, egg, lime, tamarind paste, cooking oil, dried chili pepper, peanuts, sugar, fish sauce",Thai
1114,"carrots, fresh ginger, fish sauce, carrot, lemon, parsley, chicken, lemongrass, salt, celery, Thai red curry paste, low-fat coconut milk, thai basil leaves, canola oil, frozen corn, black pepper corns, diced tomatoes, water, brown sugar, celery, onion, limes juice, garlic, bay leaves, bell pepper, chicken",Thai
1115,"soy sauce, sugar, mussels, shallot, cilantro stems, ground coriander, lime, unsalted butter, cilantro leaves, Thai red curry paste, coconut milk, fish sauce, chicken stock",Thai
1116,"yellow onions, unsweetened coconut milk, garlic, chopped fresh cilantro, salt, Sriracha sauce, butternut squash, large carrots, fish sauce, lime, scallions, chicken broth, sugar, Thai red curry paste, salted peanuts, vegetable oil, fresh ginger",Thai
1117,"lemongrass, turmeric, chicken stock, sugar, kaffir lime leaves, coconut milk, scallions, carrot, fresh cilantro, boneless skinless chicken breasts, fish sauce, button mushrooms, limes, galangal, fresh ginger, sambal oelek, garlic",Thai
1118,"fish sauce, carrots, seedless cucumber, rice noodles, crushed red pepper, basil leaves, limes, vegetable oil, peanuts, skirt steak, sugar, romaine lettuce, garlic, mint leaves",Thai
1119,"small onion, cilantro leaves, oil, fish sauce, coconut milk, kaffir lime leaves, boneless chicken breast, sugar, Thai red curry paste, chicken broth, red bell pepper, galangal, lime juice",Thai
1120,"vegetable oil, sugar, dark soy sauce, eggs, long beans, light soy sauce, oyster sauce, shallots, chilies, garlic, ground chicken breast, thai basil leaves",Thai
1121,"fish sauce, Thai red curry paste, ginger, red chilli, onion, boneless chicken, red bell pepper, brown sugar, garlic, coconut milk, basil, chicken stock, cilantro, vegetable oil, snow peas",Thai
1122,"cilantro stems, coconut milk, chicken broth, boneless, skinless chicken thigh, kaffir lime leaf, sugar, shiitake mushrooms, fish sauce, fresh ginger root, lemongrass",Thai
1123,"green onion, zucchini, cilantro, water, coconut oil, white onion, Thai red curry paste, brown rice, jasmine rice, carrots, light coconut milk, fish sauce, lime wedges, sugar snap peas, lime, red chillies, fresh ginger root, garlic, cod fillets",Thai
1124,"lean pork mince, coriander leaves, lemongrass, chickens, fish sauce, sambal oelek, brown sugar, rice stick noodles, vegetable oil, lime juice, garlic clove, cucumber",Thai
1125,"vegetable oil, ginger, garlic cloves, lime juice, lite coconut milk, shallot, boneless skinless chicken breast, brown sugar, fish sauce, red curry paste",Thai
1126,"ginger, cilantro, red bell pepper, vegetable broth, sweet potatoes, vegetable oil, kale, full fat coconut milk, garlic, yellow curry paste, shallot",Thai
1127,"chicken stock, coconut milk, green curry paste, fish sauce, sliced mushrooms, chopped cilantro, lime wedges, basil, ginger, broccoli, chicken breasts, cooked noodles, brown sugar, kaffir lime leaves",Thai
1128,"fish sauce, panang curry paste, kaffir lime leaves, carrots, extra-virgin olive oil, string beans, baby corn, red chilies, thai basil leaves, coconut cream, chicken breasts, white rice, sugar",Thai
1129,"peanut butter, carrots, fresh coriander, olive oil, water, cabbage, red bell pepper, chile pepper, green onions, lemon, soy sauce, boneless skinless chicken breast",Thai
1130,"lime wedges, light coconut milk, chopped fresh cilantro, sliced green onions, kosher salt, fresh lime juice, chicken broth, sliced mushrooms, olive oil, cooked chicken, jalapeno, ramen noodles, Sriracha sauce, fresh ginger",Thai
1131,"Asian fish sauce, fried shallots, flank steak, basil, cooked rice, Thai bird chilies, vegetable oil, chili flakes, shallot, garlic, soy sauce, white sugar, kosher salt, palm sugar, lime leaves",Thai
1132,"broccoli florets, lime juice, thai basil leaves, sugar snap peas, green bell pepper, canola oil, green curry paste, salmon, coconut milk, fish sauce",Thai
1133,"fish sauce, lemongrass stalk, brown sugar, glutinous rice, tamarind concentrate, garlic cloves, sliced cucumber, lime juice, chopped coriander, brown sugar, coriander roots, chicken, fish sauce, dark soy sauce, sticky rice, chilli flakes, white peppercorns, shallot",Thai
1134,"water, rice vinegar, garlic clove, chopped fresh cilantro, chile paste with garlic, dressing, fish sauce, fresh lime juice, red bell pepper, red cabbage, chopped fresh mint, peanut, creamy peanut butter, shredded carrot, chinese cabbage, salad",Thai
1135,"canola oil, lime juice, peanut butter, sesame oil, water, baby kale, white distilled vinegar, bell peppers, cilantro leaves, cashews, lemongrass, large carrots, boneless, skinless chicken breasts, garlic, honey, low sodium soy sauce, brown rice noodles, green onions",Thai
1136,"light brown sugar, kosher salt, garlic, lemongrass, ground coriander, limes, boneless, skinless chicken breast halves, jalapeños, fresh basil leaves, cilantro leaves, ground black pepper, coconut milk, Thai bird chiles",Thai
1137,"low sodium chicken broth, dried guajillo chiles, curry powder, stir fry noodles, Sriracha, light brown sugar, bean sprouts, rice vinegar, cilantro, cilantro stems, ground coriander, ginger, boneless skinless chicken thighs, kosher salt, shallot, ground turmeric, unsweetened coconut milk, garlic cloves, olive oil, red onion, lime wedges",Thai
